id,func_group_id,func_group_name,list_id,bus_id,bus_name,func_id,func_name,batch_id,batch_name,description,language_type,proc_type,ext_if,comment
448,"KJZ","基幹システム共通",279,"KJZZ01","基幹共通テーブル更新","FNKJZZ0111","受講履歴情報データ一括更新","BTGKJZZ0111J01","受講履歴情報データ一括更新","当日更新対象のデータを受講履歴情報データに一括更新する","PL/SQL","","",""
449,"KJZ","基幹システム共通",280,"KJZZ01","基幹共通テーブル更新","FNKJZZ0112","受講履歴作成","BTGKJZZ0112J01","受講履歴作成","・材発対象、外部名簿データの受講履歴情報データを作成する。
　①材発対象データの場合
　　学番：進物の場合、材発対象データ.進物者学番を設定、進物以外の場合、注文者学番を設定する、
　　材発日に材発対象データ.材発予定日を設定する
　　オーダーステータスに「B：支払中」を設定する
　②外部名簿データの場合
　　学番に講座商品コード(5桁)＋受付年(1桁)＋受付月(1桁)＋受付BOX(1桁)＋連番(2桁) +""0""(1桁)を設定する
　　材発日に受講履歴作成候補データ.受付日を設定する
　　オーダーステータスに「C：全納」を設定する
・受講履歴作成フラグを処理済に更新する
・材発対象データの処理済フラグに処理済を更新する","PL/SQL","","",""
450,"KJZ","基幹システム共通",281,"KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J02","外部連携のDM局戻り（OCR）データ補正","ＤＭ局戻りＯＣＲ取込データから未処理のＤＭ局戻りＯＣＲファイル連携データを取得し、バッチＮＯ、バッチ内シーケンス、同一バッチ内件数補正処理を行い、ＤＭ局戻りＯＣＲ取込データに補正情報を更新する。","PL/SQL","","",""
451,"KJZ","基幹システム共通",282,"KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード","ＤＭ局戻りＯＣＲ取込データから未処理のＤＭ局戻りＯＣＲデータを取得し、入力チェック、重複チェックとＯＣＲデコード処理を行う。
エラー無しのデータをＤＭ局戻り取込データに登録し、チェック結果をＤＭ局戻りＯＣＲ取込データに更新する。","PL/SQL","","",""
452,"KJZ","基幹システム共通",283,"","","","","","","","","","",""
453,"KJC","商品・教材発送管理システム",1,"KJCE01","在庫登録","FNKJCE0101","在庫登録","BTGKJCE0101J01","在庫登録","在庫マスタ情報の更新を行う
①適用日になった場合、在庫マスタ情報を更新する
②在庫登録トランデータの在庫更新処理フラグに｢1：更新済み｣を更新する

「①在庫マスタに存在する場合、在庫マスタを更新する
　　 前月末在庫引当可能数 →　「取得した前月末在庫」　　
     引当可能数　→　引当可能数＋「取得した新規入庫」＋「取得したその他入庫」－「取得したその他出庫」
     新規入庫　→　新規入庫＋「取得した新規入庫」
　　 その他入庫　→　その他入庫＋「取得したその他入庫」
     その他出庫　→　その他出庫＋「取得したその他出庫」
 ②在庫マスタ存在しない場合、在庫マスタに登録する
     前月末在庫引当可能数 →　「取得した前月末在庫」
     新規入庫　→　「取得した新規入庫」
     その他入庫　→　「取得したその他入庫」
     その他出庫　→　「取得したその他出庫」
　   引当可能数　→　「取得した新規入庫」＋「取得したその他入庫」－「取得したその他出庫」
     他の項目は'0'を設定する","Java","DB更新","",""
454,"KJC","商品・教材発送管理システム",2,"KJCE02","在庫月次繰越","FNKJCE0201","在庫月次繰越","BTGKJCE0201J01","在庫月次繰越","在庫マスタの月次繰越を行う
①在庫マスタを更新する
・前月末在庫引当可能数に、在庫マスタ情報の「引当可能数」を設定する
・新規入庫、再生入庫、その他入庫、材発出庫、その他出庫は、'0'を設定する","Java","DB更新","",""
455,"KJC","商品・教材発送管理システム",3,"KJCA01","材発候補データ作成","FNKJCA0101","材発候補データ作成","BTGKJCA0101J01","材発候補データ作成","・リスト・オーダーからの今回分の受付完了分材発候補データを
　材発候補ワークデータに登録して、材発候補連携データの処理済フラグに処理済を更新する
・指示待数計上済の場合、指示待ち数の減算を行う","Java","DB更新","",""
456,"KJC","商品・教材発送管理システム",4,"KJCA02","未材発解除指示、未材発事由別解除","FNKJCA0205","未材発解除指示反映","BTGKJCA0205J01","未材発解除指示反映","・未処理の未材発解除指示データを対象に、指示「解除」、「保留」、「キャンセル」を未材発データに反映する
・処理後、未材発解除指示の処理フラグを処理済に更新する
・解除→各該当下記事由の解除日を設定する
　　未材、引当保留、高額商品保留、被災地停止のデータ
　　高額商品保留解除の場合、仮出庫を減算する
・保留→該当下記事由の保留フラグと保留日を設定する
　　未材、高額商品のデータ
・キャンセル→キャンセル日を設定する
　　該当オーダーのオーダー取引履歴をキャンセルするため、オーダー取引履歴に「8（キャンセル）」を更新して、高額商品確認中また配送指定日待ち中の場合、仮出庫を減算する
　　決済方法がクレジット払いの場合は、未材発キャンセルトランに該当データを登録する
　　在庫引当済のデータに対して、在庫引当戻し処理を行う","Java","DB更新","",""
457,"KJC","商品・教材発送管理システム",5,"","","FNKJCA0206","未材発事由別解除","BTGKJCA0206J01","未材発事由別解除","・強制解除のデータ（被災地停止解除、未材強制解除）
　　材発候補ワークデータに登録する（強制解除区分：強制解除事由）

・強制解除以外のデータ（未材、引当保留解除、高額商品、高額商品保留解除、配送日時指定）
　　材発候補ワークデータに登録する（強制解除区分：通常）

・キャンセル、被災地停止、高額商品保留、引当保留のデータはそのまま未材発データに置く","Java","DB更新","",""
458,"KJC","商品・教材発送管理システム",6,"KJCA03","材発データチェック、在庫引当","FNKJCA0301","被災地停止チェック","BTGKJCA0301J01","被災地停止チェック","・住所情報（通常、進物、送付先違いを区別で設定）、講座情報にて、被災地停止をチェックする
・被災地停止の場合、未材発データに反映して、材発候補ワークデータを論理削除する
・被災地停止で在庫引当済のデータに対して、在庫引当戻しを行う

【在庫引当戻し情報】
(1)引当可能数＝引当可能数　＋　申込個数
(2)高額商品確認中また配送指定日待ち中の場合
   仮出庫＝仮出庫　－　申込個数","Java","DB更新","",""
459,"KJC","商品・教材発送管理システム",7,"","","FNKJCA0302","在庫引当","BTGKJCA0302J01","在庫引当","・引当保留解除日、引当初回発生日の順で在庫引当処理を実施する
  処理順：引当保留解除日、未材日数：未材発生日からの経過日数（最初に未材となった日が１）
　未材の場合は、未材発データに反映して、材発候補ワークデータを論理削除する

・引当可能の場合は、在庫マスタの在庫引当情報を設定する
  (1)引当可能数＝引当可能数　－　申込個数","Java","DB更新","",""
460,"KJC","商品・教材発送管理システム",8,"","","FNKJCA0303","高額商品材発日到来チェック","BTGKJCA0303J01","高額商品材発日到来チェック","・高額商品材発期日到来を判断して、未到来の場合、未材発データに反映して、材発候補ワークデータを論理削除して、初回の場合、仮出庫を加算する
  判断条件：高額商品初回登録日 + 確認期間 +　非営業日　＞  業務日付
・到来の場合、仮出庫を減算して、確認済フラグを更新する
・注文確認済の場合、高額商品材発日到来チェックを行わない","Java","DB更新","",""
461,"KJC","商品・教材発送管理システム",9,"","","FNKJCA0304","配送日時指定日到来チェック","BTGKJCA0304J01","配送日時指定日到来チェック","・配送日時指定日到来を判断して、未到来の場合、未材発データに反映して、材発候補ワークデータを論理削除して、初回の場合、仮出庫を加算する
　判断条件：業務日付 ＋ 配送期間　＜　配送希望日
・到来の場合、仮出庫を減算して、確認済フラグを更新する","Java","DB更新","",""
462,"KJC","商品・教材発送管理システム",10,"KJCB01","材発対象データ作成","FNKJCB0101","材発対象データ作成","BTGKJCB0101J01","材発対象データ作成","・材発候補ワークデータを基づいて、材発対象データを作成する
　材発予定日、送金手帳再発行データを含めて、債権・制御処理に関する項目の登録処理を行う
・材発対象になるオーダーデータに対して、未材発データの材発済フラグに材発済を更新する
・材発出庫に材発出庫と申込個数の加算結果を設定する
・材発候補ワークデータの処理済フラグに処理済を更新する","Java","DB更新","",""
463,"KJC","商品・教材発送管理システム",11,"","","FNKJCB0102","学番採番","BTGKJCB0102J01","学番採番","・材発対象データについて受講生の学番を学番採番規約に従って採番する
学番構成
　 講座商品コード(5)+連番(2)+材発年(1)+材発月(1)+BOX(1)+0
 　[A]            　　　   [B]   　　[C]       　[D]       　　[E]
 　[A]:講座商品コード5桁
 　[B]:連番
 　　 オーダーによりコード体系を区分する
 　　 通常オーダー = 00 ～ 59
　　　進物オーダーの注文者 = 00 ～ 59
  　　進物オーダーの受講生 = 60 ～ 99
 　[C]:材発年の下1桁
 　[D]:材発月の下2桁を16進数で設定する
 　[E]:材発日<=15→1 、材発日>15→2
更新項目：注文者学番、進物者学番","Java","DB更新","",""
464,"KJC","商品・教材発送管理システム",12,"","","FNKJCB0103","材発累積データ作成","BTGKJCB0103J01","材発累積データ作成","・材発データを管理するために、毎日に処理された材発対象データを材発累積データに登録する","Java","DB更新","",""
465,"KJC","商品・教材発送管理システム",13,"KJCB02","取引履歴更新","FNKJCB0201","取引履歴更新","BTGKJCB0201J01","取引履歴更新","・材発対象、外部名簿データのオーダー取引履歴を更新する
　材発対象データの場合
　　学番に材発対象データ.注文者学番を設定する
　　材発日に材発対象データ.材発予定日を設定する
　　オーダーステータスに「B：支払中」を設定する
　外部名簿データの場合
　　オーダーステータスに「C：全納」を設定する
・取引履歴更新フラグに処理済を更新する","Java","DB更新","",""
466,"KJC","商品・教材発送管理システム",14,"KJCO01","アウトプット","FNKJCO0100","材発時ラベルデータ作成","BTGKJCO0100J01","材発時ラベルデータ作成","・当日のギフト別送、材発郵送、材発、当日初回未材になったラベル印刷フラグを立てる未材発の
　データを対象とし、材発系ラベル対象データを作成する
実務者研修のオーダーがラベル出力対象外","Java","DB更新","",""
467,"KJC","商品・教材発送管理システム",15,"","","FNKJCO0101","ＤＭコード別未材発発生日別未材発取消入力件数表作成","BTGKJCO0101J01","ＤＭコード別未材発発生日別未材発取消入力件数表作成","対象データは、未材発データテーブルより、取消データ及びオーソリ取消データを対象として、且つ
媒体コードが｢P999SA9999｣ もしくは DMコードの6桁目＝｢1，2，T，U，3，4｣、材発日別のデータを集計し、
PDF帳票に出力する","Java","DB更新","",""
468,"KJC","商品・教材発送管理システム",16,"","","FNKJCO0102","媒体コード別未材発発生日別未材発取消入力件数表作成","BTGKJCO0102J01","媒体コード別未材発発生日別未材発取消入力件数表作成","対象データは、未材発データテーブルより、取消データ及びオーソリ取消データを対象として、
材発日別のデータを集計し、PDF帳票に出力する； 但し、媒体コードが「P999SA9999」のデータは対象外とする","Java","DB更新","",""
469,"KJC","商品・教材発送管理システム",17,"","","FNKJCO0103","特定講座データ未材発取消ファイル作成","BTGKJCO0103J01","特定講座データ未材発取消ファイル作成","未材発データから、特定講座未材発取消情報を取得し、CSVファイルを出力する","Java","DB更新","",""
470,"KJC","商品・教材発送管理システム",18,"","","FNKJCO0104","高額商品一覧表（保留分）作成 D8-Z","BTGKJCO0104J01","高額商品一覧表（保留分）作成 D8-Z","下記条件を満たすデータを対象として、高額商品一覧表（保留分）を作成する
 ・未材発の中から高額商品対象オーダーでかつ自動解除が保留となったデータ
 ・当日材発の中から高額商品対象オーダーでかつ自動解除となったデータ及び強制材発、保留解除となったデータ
 ・未材発解除処理で、高額商品オーダーの取消となったデータ","Java","DB更新","",""
471,"KJC","商品・教材発送管理システム",19,"","","FNKJCO0105","高額商品一覧表（確認分）作成　D7-Z","BTGKJCO0105J01","高額商品一覧表（確認分）作成　D7-Z","下記条件を満たすデータを対象として、高額商品一覧表（確認分）を作成する
 1．未材発データ 
  　高額商品対象オーダーでかつ在庫引当済
  　自動解除期日未到来分データの当日発生分
 2．Webオーダー 
 　 在庫引当て不能だった分にて、上記｢1．未材発データ｣と同じ条件
  　在庫引当てできた分にて、高額商品対象と判定され、及び高額保留分と見做した分を対象とする","Java","DB更新","",""
472,"KJC","商品・教材発送管理システム",20,"","","FNKJCO0106","特定講座データ未材発ファイル作成","BTGKJCO0106J01","特定講座データ未材発ファイル作成","未材発データから、特定講座未材発情報を取得し、CSVファイルを出力する","Java","DB更新","",""
473,"KJC","商品・教材発送管理システム",21,"","","FNKJCO0107","講座別ギフト別未材件数表作成　D1-Z","BTGKJCO0107J01","講座別ギフト別未材件数表作成　D1-Z","「未材発データ」テーブルのデータを対象とし、講座別ギフト別未材件数表を作成する","Java","DB更新","",""
474,"KJC","商品・教材発送管理システム",22,"","","FNKJCO0108","高額商品未材一覧表作成 D1-Y","BTGKJCO0108J01","高額商品未材一覧表作成 D1-Y","未材発オーダーの内、高額商品データを対象とする","Java","DB更新","",""
475,"KJC","商品・教材発送管理システム",23,"","","FNKJCO0109","日時指定オーダーデータ内訳作成","BTGKJCO0109J01","日時指定オーダーデータ内訳作成","材発対象データから日時指定オーダーデータを抽出し、CSVファイルに出力する","Java","DB更新","",""
476,"KJC","商品・教材発送管理システム",24,"","","FNKJCO0110","期日指定オーダー一覧（当日分）作成","BTGKJCO0110J01","期日指定オーダー一覧（当日分）作成","対象データは、未材発データテーブルより、配送日時指定待ちのデータを対象として、当処理日分で講座別期日指定情報を取得し、CSVに出力する
【抽出条件】
　未材発データ.配送日時指定待ちフラグ　=　｢0：配送日時指定｣    
　未材発データ.配送日時指定待ち発生日時　=　[入力パラメータ].処理日付 ","Java","DB更新","",""
477,"KJC","商品・教材発送管理システム",25,"","","FNKJCO0111","パーソナル冊子データ件数表（日報）作成","BTGKJCO0111J01","パーソナル冊子データ件数表（日報）作成","パーソナル冊子伝送データの内、トッパンフォームズ出力分のデータレコードには、下記４種データで分けて、
講座商品コード毎に件数をそれぞれ合計して、データ件数を出力し、最後レコードが件数列対応する合計結果を計算する
・材発／再作成区分＝「1:材発時同送」
・材発／再作成区分＝「2:単独発送」
・材発／再作成区分＝「5:再作成用」且つ再作成区分＝「1:すべて再作成」
・材発／再作成区分＝「5:再作成用」且つ再作成区分＝「2:質問用紙のみ再作成」","Java","DB更新","",""
478,"KJC","商品・教材発送管理システム",26,"","","FNKJCO0112","パーソナル冊子データ件数表(大日本分日報)作成","BTGKJCO0112J01","パーソナル冊子データ件数表(大日本分日報)作成","パーソナル冊子伝送データの内、大日本分のデータレコードには、下記４種データで分けて、 講座商品コード毎に件数をそれぞれ合計して、データ件数を出力し、最後レコードが件数列対応する合計結果を計算する
　・材発／再作成区分＝「1:材発時同送」 
　・材発／再作成区分＝「2:単独発送」 
　・材発／再作成区分＝「5:再作成用」且つ再作成区分＝「1:すべて再作成」 
　・材発／再作成区分＝「5:再作成用」且つ再作成区分＝「2:質問用紙のみ再作成」 ","Java","DB更新","",""
479,"KJC","商品・教材発送管理システム",27,"","","FNKJCO0113","作業指示書（２）作成","BTGKJCO0113J01","作業指示書（２）作成","年間配本２回目以降、パートワック、実務者研修を除いて、材発対象データを基に、作業指示書（２）を作成する","Java","DB更新","",""
480,"KJC","商品・教材発送管理システム",28,"","","FNKJCO0114","作業指示書（３）作成","BTGKJCO0114J01","作業指示書（３）作成","年間配本２回目以降、パートワック、実務者研修を除いて、材発対象データを基に、作業指示書（３）を作成する","Java","DB更新","",""
481,"KJC","商品・教材発送管理システム",29,"","","FNKJCO0115","作業指示書作成","BTGKJCO0115J01","作業指示書作成","年間配本２回目以降、パートワック、実務者研修を除いて、材発対象データを基に、作業指示書を作成する","Java","DB更新","",""
482,"KJC","商品・教材発送管理システム",30,"","","FNKJCO0116","協会入会データ等件数表作成　Z1","BTGKJCO0116J01","協会入会データ等件数表作成　Z1","材発対象データテーブル、AS４００連携データテーブルより、AS400連携先別で件数を集計し、CSVに出力する","Java","DB更新","",""
483,"KJC","商品・教材発送管理システム",31,"","","FNKJCO0117","特定講座データ材発ファイル作成","BTGKJCO0117J01","特定講座データ材発ファイル作成","材発対象データテーブルから、特定講座材発情報を取得し、CSVファイルを出力する","Java","DB更新","",""
484,"KJC","商品・教材発送管理システム",32,"","","FNKJCO0118","特定地域オーダー日報作成","BTGKJCO0118J01","特定地域オーダー日報作成","特定講座申込顧客に大阪のデータを対象として、特定地域オーダー日報(大阪顧客日報)を作成する","Java","DB更新","",""
485,"KJC","商品・教材発送管理システム",33,"","","FNKJCO0119","特定レターNo.材発時レター用データ一覧作成","BTGKJCO0119J01","特定レターNo.材発時レター用データ一覧作成","当日の材発データを対象として、特定レターNo.材発時レター用データ一覧 を作成する","Java","DB更新","",""
486,"KJC","商品・教材発送管理システム",34,"","","FNKJCO0120","バーコードシール追加発行件数表作成","BTGKJCO0120J01","バーコードシール追加発行件数表作成","材発対象データ全件を対象として、バーコードシール追加発行件数データを作成する","Java","DB更新","",""
487,"KJC","商品・教材発送管理システム",35,"","","FNKJCO0121","配送条件付オーダー一覧表作成","BTGKJCO0121J01","配送条件付オーダー一覧表作成","材発対象データを基に、配送条件付オーダーを抽出し、配送条件付オーダー一覧表を出力する
配送条件付オーダーの種類：  
　　進物オーダー、一部入金付、代金引替オーダー、のし紙要、配送条件付、引取交換、全額入金付、商品先渡し","Java","DB更新","",""
488,"KJC","商品・教材発送管理システム",36,"","","FNKJCO0122","発送日報書作成","BTGKJCO0122J01","発送日報書作成","年間配本２回目以降、パートワック、実務者研修を除いて、材発対象データを基に、発送日報書を作成する","Java","DB更新","",""
489,"KJC","商品・教材発送管理システム",37,"","","FNKJCO0123","ブラックマスタvs材発データ突合リスト(日報)作成","BTGKJCO0123J01","ブラックマスタvs材発データ突合リスト(日報)作成","材発対象データテーブルから当日分材発予定対象情報を取得し、ブラックマスタvs材発データ突合リスト(日報)を作成する
対象情報：
　　(カードオーダー　又は　代引オーダー）且つ    
　　ステータスDBのブラックコードが｢2：被いたずら｣又は｢4：ヤクザ、ゴネ｣又は｢5：自己破産・成年後見制度｣ のデータを抽出する ","Java","DB更新","",""
490,"KJC","商品・教材発送管理システム",38,"","","FNKJCO0124","ゆうパック転送データ作成","BTGKJCO0124J01","ゆうパック転送データ作成","年間配本２回目以降、パートワック、実務者研修を除いて、材発対象データを基に、配送業者がヤマト運輸、商品先渡し以外、レターNO≠'Z01','Z02','Z03','Z04','Z06','Z07','Z08','Z09'などの相関条件に満たすデータを抽出して、ゆうパック転送データファイルを作成する","Java","DB更新","",""
491,"KJC","商品・教材発送管理システム",39,"","","FNKJCO0125","特定講座複数申込顧客作成","BTGKJCO0125J01","特定講座複数申込顧客作成","当日材発処理を行なったオーダーデータより対象データを選択し、特定講座複数申込顧客CSVを作成する
特定講座複数申込顧客（同一町村字・同一番地上３桁一致）を対象データとする","Java","DB更新","",""
492,"KJC","商品・教材発送管理システム",40,"","","FNKJCO0126","受講生連携データ作成","BTGKJCO0126J01","受講生連携データ作成","受講履歴情報データを基に、受講生連携データを作成する","Java","DB更新","",""
493,"KJC","商品・教材発送管理システム",41,"","","FNKJCO0127","ウェルリンク受講生データ作成","BTGKJCO0127J01","ウェルリンク受講生データ作成","受講履歴情報データを基に、ウェルリンク受講生データを作成する","Java","DB更新","",""
494,"KJC","商品・教材発送管理システム",42,"","","FNKJCO0128","バーコードシール(材発同送)　IFデータ作成","BTGKJCO0128J01","バーコードシール(材発同送)　IFデータ作成","材発対象データから、講座商品マスタの学びオンラインプラス適用開始日≦材発日であるデータの中に、当日材発処理を行ったデータを取得し、帳票を出力する
但し、下記のようにオーダーデータを除く：
進物先、進物の申込人、全額入金付かつ商品先送、出力停止講座","Java","DB更新","",""
495,"KJC","商品・教材発送管理システム",43,"","","FNKJCO0129","バーコードシール(単独発送)　IFデータ作成","BTGKJCO0129J01","バーコードシール(単独発送)　IFデータ作成","材発対象データから、講座商品マスタの学びオンラインプラス適用開始日≦材発日であるデータの中に、下記に該当するオーダーデータ：
　　１）進物オーダーで、当日名寄せ処理を終了したもの（指示待ち中を除く）
　　２）進物の申込人を除く当日材発処理を行なったオーダーデータで、全額入金付かつ商品先送のもの","Java","DB更新","",""
496,"KJC","商品・教材発送管理システム",44,"","","FNKJCO0130","バーコードシール(追加発行)　IFデータ作成","BTGKJCO0130J01","バーコードシール(追加発行)　IFデータ作成","当日指導システム集計した「バーコードシール追加発行用データ」の全件を出力する","Java","DB更新","",""
497,"KJC","商品・教材発送管理システム",45,"","","FNKJCO0131","ゆうメール頭紙（裏糊版） IFデータ作成","BTGKJCO0131J01","ゆうメール頭紙（裏糊版） IFデータ作成","材発対象データから、当日材発分で、下記の配送センター材発した材発累計データを対象とする、IFデータを出力する","Java","DB更新","",""
498,"KJC","商品・教材発送管理システム",46,"KJCZ01","共通機能","FNKJCZ0101","材発停止(住所)チェック","BTGKJCZ0101J01","材発停止(住所)チェック","材発停止設定ファイルに設定されているの情報（講座商品コード、住所コード、郵便番号）に前方一致で該当するかをチェックする","Java","DB更新","出力",""
499,"KJD","請求入金管理",1,"KJDA01","債権データ作成","FNKJDA0101","債権データ作成","BTGKJDA0101J01","債権データ作成"," 材発対象データより個人債権管理が必要なB-CまたはB-B&個人債権対象を取得し、                     
 債権講座データ、債権講座分割明細データを作成する。                     
 債権基本データについては存在しなければ作成する。","PL/SQL","DB更新","",""
500,"KJD","請求入金管理",2,"KJDA01","債権データ作成","FNKJDA0102","合算学番採番","BTGKJDA0102J01","合算対象判定","合算学番を採番するために、材発対象データをもとに合算可能な債権かを判定し、材発対象データの合算可能フラグを更新する","PL/SQL","DB更新","",""
501,"KJD","請求入金管理",3,"KJDA01","債権データ作成","FNKJDA0102","合算学番採番","BTGKJDA0102J02","合算学番採番","材発対象データをもとに、合算可能と判定された債権に対して合算請求対象を判定し、材発対象データ、債権講座データを更新する
合算請求対象と判定した場合は、合算履歴も作成する","PL/SQL","DB更新","",""
502,"KJD","請求入金管理",4,"","","FNKJDA0103","送金手帳シーケンス採番","BTGKJDA0103J01","送金手帳SEQ採番","材発対象データに対して、処理日単位で採番ルールに従い、送金手帳シーケンス番号を採番する","PL/SQL","DB更新","",""
503,"KJD","請求入金管理",5,"","","FNKJDA0104","入金・調整入金トラン作成（入金付オーダー）","BTGKJDA0104J01","入金・調整入金トラン作成（入金付オーダー）","材発対象データより入金付オーダーデータを取得し、入金・調整入金トランに登録する。","PL/SQL","DB更新","",""
504,"KJD","請求入金管理",6,"KJDA02","送金手帳発行データ作成","FNKJDA0201","送金手帳発行データ作成","BTGKJDA0201J01","送金手帳発行データ作成","材発対象データより送金手帳発行対象のデータ（再発行分を含む）を取得し、                         
　債権講座データと債権講座分割明細データを基に、送金手帳発行ヘッダデータと払込用紙データワークを作成する                         
※入金済み分の払込用紙データワークは作成しない                         
　材発時送金手帳作成対象処理済フラグ、送金手帳再発行対象処理済フラグは送金手帳の印刷データ作成機能で更新する ","PL/SQL","DB更新","",""
505,"KJD","請求入金管理",7,"KJDB01","入金（カード切替）","FNKJDB0101","入金・調整入金トラン作成（カード切替・返品）","BTGKJDB0101J01","入金・調整入金トラン作成（カード切替・返品）","・カード切替を行ったデータを、カード決済取引ＩＤマスタ、
カード決済取引ＩＤ明細データから取得し、入金・調整入金トランに登録する
・カードで決済を行ったデータのうち、返品処理を行ったデータをカード決済取引ＩＤマスタ、
カード決済取引ＩＤ明細データから取得し、入金・調整入金トランに登録する
・入金トランに登録を行ったデータの入金トラン登録処理ステータスを更新する","PL/SQL","DB更新","",""
506,"KJD","請求入金管理",8,"KJDB02","自動調入","FNKJDB0201","自動調入","BTGKJDB0201J01","自動調入","債権講座データの自動調入対象データに対し、消込を行う。
本処理の自動調入対象
   ・閾値未満の不足金の自動調入 
   ・超過金の自動調入
※一括払者の完済扱い（全納差額）の自動調入は[債権ステータス更新]で行う","PL/SQL","DB更新","",""
507,"KJD","請求入金管理",9,"KJDB03","返品","FNKJDB0301","入金・調整入金トラン作成（返品）","BTGKJDB0301J01","入金・調整入金トラン作成（返品）","下記以外の場合、返品トランより入金・調整入金トランを作成する
・カード決済の返品      
・進物者の返品 ","PL/SQL","DB更新","",""
508,"KJD","請求入金管理",10,"","","FNKJDB0302","再合算、送金手帳再発行トラン作成（返品）","BTGKJDB0302J01","再合算、送金手帳再発行トラン作成（返品）","返品による消込処理後に債権残高がある場合、以下の処理を行う。
・合算請求対象の場合、再合算を行う。
・送金手帳再発行トラン(6P38)を作成する。
・返品の結果、債権残高が0以下になった債権の送金手帳再発行トランを削除する。","PL/SQL","DB更新","",""
509,"KJD","請求入金管理",11,"KJDB04","消込","FNKJDB0401","消込（個別学番）","BTGKJDB0401J01","消込（個別学番）","入金・調整入金トランをもとに、個別学番に対して入金消込を行う。
返品データの場合、返品個数をもとに債権残高、入金予定額を再設定する。
また、入金ありで返品となった債権については、再消込処理を行う。
初回入金の場合、勧誘DMの追求マスタ更新用に初回入金連携データを登録する。
一括払の調入加算対象を判定し、調入加算を行う。
消込による債権ステータスを判定し、債権ステータスを更新する。
残額告知書発行対象を判定し、請求ステータスを更新する。
自動調入対象を判定し、自動調入基準日を設定する。","PL/SQL","DB更新","",""
510,"KJD","請求入金管理",12,"KJDB04","消込","FNKJDB0402","消込（合算学番）","BTGKJDB0402J01","消込（合算学番）","入金・調整入金トランをもとに、合算学番に対して入金消込を行う。
初回入金の場合、勧誘DMの追求マスタ更新用に初回入金連携データを登録する。
一括払の調入加算対象を判定し、調入加算を行う。
消込による債権ステータスを判定し、債権ステータスを更新する。
残額告知書発行対象を判定し、請求ステータスを更新する。
自動調入対象を判定し、自動調入基準日を設定する。","PL/SQL","DB更新","",""
511,"KJD","請求入金管理",13,"KJDB04","消込","FNKJDB0403","入金消込額再計算","BTGKJDB0403J01","入金消込額再計算","入金ありで返品となった債権に対して再消し込みを行う。
※本処理は[消込（個別学番）]から呼ばれ処理を行う","PL/SQL","DB更新","",""
512,"KJD","請求入金管理",14,"KJDB04","消込","FNKJDB0404","債権ステータス更新","BTGKJDB0404J01","債権ステータス更新","消込の結果を基幹共通テーブルに反映する。
※本処理は[消込（個別学番）][消込（合算学番）]から呼ばれ処理を行う","PL/SQL","DB更新","",""
513,"KJD","請求入金管理",15,"KJDC01","レギュラー請求","FNKJDC0101","請求ステータス更新","BTGKJDC0101J01","請求ステータス更新","・ステータス更新期限日が到来した債権に対して、請求ステータスを判定する
レギュラー請求期間の債権のみ対象とする（HY確定債権、貸倒確定債権は対象外）
永久請求中止の債権については送金猶予のみを判定対象とする
※不足金告知（残額告知書）については、
当処理ではなく、債権ステータス判定処理にて請求ステータスと請求書発行種別の判定を行う
","PL/SQL","DB更新","",""
514,"KJD","請求入金管理",16,"KJDC02","請求書発行データ作成","FNKJDC0201","請求書発行データ作成","BTGKJDC0201J01","請求書発行データ作成","・請求書発行種別に値が設定されている債権に対して請求書発行データを作成する
対象はR-1、R-2、R-3、HY-1、残額告知書
※請求書局戻りが2回以上（請求書局出し停止閾値）、または、
被災地請求対象除外に該当する場合は請求書発行データを作成しない","PL/SQL","DB更新","",""
515,"KJD","請求入金管理",17,"KJDD01","債権回収管理","FNKJDD0101","債権回収管理","BTGKJDD0101J01","","","","","",""
516,"KJD","請求入金管理",18,"KJDE01","請求書局戻り","FNKJDE0101","請求書局戻り","BTGKJDE0101J01","請求書局戻り","請求書局戻りトランから受付チェック完了済みのデータを取得し、
債権講座データ、債権基本データの請求書局戻りカウントおよびステータスＤＢの局戻りカウントを請求書局戻りデータ区分に応じて加算する。","PL/SQL","DB更新","",""
